FIPS,City,Year,Population,Primary.Point,Date,MSA,microMSA
1916860,Council Bluffs,July 01 2007,59944,POINT (-95.8520558 41.2368193),7/1/07,Omaha-Council Bluffs,Omaha-Council Bluffs
1938595,Iowa City,April 01 1990,59735,POINT (-91.5304657 41.6557794),4/1/90,Iowa City,Iowa City
1983910,West Des Moines,July 01 2013,59733,POINT (-93.7802969 41.5527354),7/1/13,Des Moines-West Des Moines,Des Moines-West Des Moines
1916860,Council Bluffs,July 01 2006,59672,POINT (-95.8520558 41.2368193),7/1/06,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 2005,59453,POINT (-95.8520558 41.2368193),7/1/05,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 2004,59062,POINT (-95.8520558 41.2368193),7/1/04,Omaha-Council Bluffs,Omaha-Council Bluffs
1901855,Ames,April 01 2010,58965,POINT (-93.627573 42.0261266),4/1/10,Ames,Ames
1902305,Ankeny,July 01 2016,58609,POINT (-93.603264 41.727907),7/1/16,Des Moines-West Des Moines,Des Moines-West Des Moines
1922395,Dubuque,July 01 2014,58573,POINT (-90.7066112 42.5006649),7/1/14,Dubuque,Dubuque
1922395,Dubuque,July 01 2015,58566,POINT (-90.7066112 42.5006649),7/1/15,Dubuque,Dubuque
1922395,Dubuque,July 01 2013,58491,POINT (-90.7066112 42.5006649),7/1/13,Dubuque,Dubuque
1916860,Council Bluffs,July 01 2002,58450,POINT (-95.8520558 41.2368193),7/1/02,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 2003,58341,POINT (-95.8520558 41.2368193),7/1/03,Omaha-Council Bluffs,Omaha-Council Bluffs
1922395,Dubuque,July 01 2017,58299,POINT (-90.7066112 42.5006649),7/1/17,Dubuque,Dubuque
1922395,Dubuque,July 01 1993,58293,POINT (-90.7066112 42.5006649),7/1/93,Dubuque,Dubuque
1916860,Council Bluffs,July 01 2001,58291,POINT (-95.8520558 41.2368193),7/1/01,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,April 01 2000,58268,POINT (-95.8520558 41.2368193),4/1/00,Omaha-Council Bluffs,Omaha-Council Bluffs
1922395,Dubuque,July 01 2016,58248,POINT (-90.7066112 42.5006649),7/1/16,Dubuque,Dubuque
1922395,Dubuque,July 01 1994,58244,POINT (-90.7066112 42.5006649),7/1/94,Dubuque,Dubuque
1922395,Dubuque,July 01 2012,58165,POINT (-90.7066112 42.5006649),7/1/12,Dubuque,Dubuque
1983910,West Des Moines,July 01 2012,58154,POINT (-93.7802969 41.5527354),7/1/12,Des Moines-West Des Moines,Des Moines-West Des Moines
1922395,Dubuque,July 01 1992,58148,POINT (-90.7066112 42.5006649),7/1/92,Dubuque,Dubuque
1922395,Dubuque,July 01 1995,58095,POINT (-90.7066112 42.5006649),7/1/95,Dubuque,Dubuque
1922395,Dubuque,July 01 2018,57975,POINT (-90.7066112 42.5006649),7/1/18,Dubuque,Dubuque
1922395,Dubuque,NA,57958.7244,NA,7/1/20,Dubuque,Dubuque
1922395,Dubuque,July 01 2011,57916,POINT (-90.7066112 42.5006649),7/1/11,Dubuque,Dubuque
1922395,Dubuque,July 01 1991,57892,POINT (-90.7066112 42.5006649),7/1/91,Dubuque,Dubuque
1922395,Dubuque,July 01 2019,57882,POINT (-90.7066112 42.5006649),7/1/19,Dubuque,Dubuque
1922395,Dubuque,July 01 1996,57804,POINT (-90.7066112 42.5006649),7/1/96,Dubuque,Dubuque
1922395,Dubuque,April 01 2000,57686,POINT (-90.7066112 42.5006649),4/1/00,Dubuque,Dubuque
1922395,Dubuque,April 01 2010,57637,POINT (-90.7066112 42.5006649),4/1/10,Dubuque,Dubuque
1983910,West Des Moines,July 01 2011,57562,POINT (-93.7802969 41.5527354),7/1/11,Des Moines-West Des Moines,Des Moines-West Des Moines
1922395,Dubuque,April 01 1990,57538,POINT (-90.7066112 42.5006649),4/1/90,Dubuque,Dubuque
1922395,Dubuque,July 01 2003,57385,POINT (-90.7066112 42.5006649),7/1/03,Dubuque,Dubuque
1916860,Council Bluffs,July 01 1999,57365,POINT (-95.8520558 41.2368193),7/1/99,Omaha-Council Bluffs,Omaha-Council Bluffs
1922395,Dubuque,July 01 1997,57356,POINT (-90.7066112 42.5006649),7/1/97,Dubuque,Dubuque
1922395,Dubuque,July 01 2004,57302,POINT (-90.7066112 42.5006649),7/1/04,Dubuque,Dubuque
1922395,Dubuque,July 01 2005,57252,POINT (-90.7066112 42.5006649),7/1/05,Dubuque,Dubuque
1922395,Dubuque,July 01 2009,57241,POINT (-90.7066112 42.5006649),7/1/09,Dubuque,Dubuque
1922395,Dubuque,July 01 2001,57222,POINT (-90.7066112 42.5006649),7/1/01,Dubuque,Dubuque
1922395,Dubuque,July 01 2007,57209,POINT (-90.7066112 42.5006649),7/1/07,Dubuque,Dubuque
1922395,Dubuque,July 01 2008,57163,POINT (-90.7066112 42.5006649),7/1/08,Dubuque,Dubuque
1916860,Council Bluffs,July 01 1998,57074,POINT (-95.8520558 41.2368193),7/1/98,Omaha-Council Bluffs,Omaha-Council Bluffs
1922395,Dubuque,July 01 2006,57003,POINT (-90.7066112 42.5006649),7/1/06,Dubuque,Dubuque
1983910,West Des Moines,July 01 2009,56954,POINT (-93.7802969 41.5527354),7/1/09,Des Moines-West Des Moines,Des Moines-West Des Moines
1922395,Dubuque,July 01 2002,56946,POINT (-90.7066112 42.5006649),7/1/02,Dubuque,Dubuque
1922395,Dubuque,July 01 1998,56912,POINT (-90.7066112 42.5006649),7/1/98,Dubuque,Dubuque
1922395,Dubuque,July 01 1999,56742,POINT (-90.7066112 42.5006649),7/1/99,Dubuque,Dubuque
1901855,Ames,July 01 2009,56657,POINT (-93.627573 42.0261266),7/1/09,Ames,Ames
1983910,West Des Moines,April 01 2010,56609,POINT (-93.7802969 41.5527354),4/1/10,Des Moines-West Des Moines,Des Moines-West Des Moines
1916860,Council Bluffs,July 01 1997,56489,POINT (-95.8520558 41.2368193),7/1/97,Omaha-Council Bluffs,Omaha-Council Bluffs
1902305,Ankeny,July 01 2015,56109,POINT (-93.603264 41.727907),7/1/15,Des Moines-West Des Moines,Des Moines-West Des Moines
1916860,Council Bluffs,July 01 1996,56055,POINT (-95.8520558 41.2368193),7/1/96,Omaha-Council Bluffs,Omaha-Council Bluffs
1901855,Ames,July 01 2008,55911,POINT (-93.627573 42.0261266),7/1/08,Ames,Ames
1983910,West Des Moines,July 01 2008,55503,POINT (-93.7802969 41.5527354),7/1/08,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 2007,55392,POINT (-93.627573 42.0261266),7/1/07,Ames,Ames
1916860,Council Bluffs,July 01 1995,55360,POINT (-95.8520558 41.2368193),7/1/95,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 1993,55253,POINT (-95.8520558 41.2368193),7/1/93,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 1992,55218,POINT (-95.8520558 41.2368193),7/1/92,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 1994,55183,POINT (-95.8520558 41.2368193),7/1/94,Omaha-Council Bluffs,Omaha-Council Bluffs
1916860,Council Bluffs,July 01 1991,54857,POINT (-95.8520558 41.2368193),7/1/91,Omaha-Council Bluffs,Omaha-Council Bluffs
1983910,West Des Moines,July 01 2007,54811,POINT (-93.7802969 41.5527354),7/1/07,Des Moines-West Des Moines,Des Moines-West Des Moines
1916860,Council Bluffs,April 01 1990,54315,POINT (-95.8520558 41.2368193),4/1/90,Omaha-Council Bluffs,Omaha-Council Bluffs
1983910,West Des Moines,July 01 2006,53947,POINT (-93.7802969 41.5527354),7/1/06,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 2006,53838,POINT (-93.627573 42.0261266),7/1/06,Ames,Ames
1902305,Ankeny,July 01 2014,53299,POINT (-93.603264 41.727907),7/1/14,Des Moines-West Des Moines,Des Moines-West Des Moines
1983910,West Des Moines,July 01 2005,52792,POINT (-93.7802969 41.5527354),7/1/05,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 2004,52477,POINT (-93.627573 42.0261266),7/1/04,Ames,Ames
1901855,Ames,July 01 2005,52415,POINT (-93.627573 42.0261266),7/1/05,Ames,Ames
1983910,West Des Moines,July 01 2003,52125,POINT (-93.7802969 41.5527354),7/1/03,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 2003,52021,POINT (-93.627573 42.0261266),7/1/03,Ames,Ames
1901855,Ames,July 01 2002,51990,POINT (-93.627573 42.0261266),7/1/02,Ames,Ames
1983910,West Des Moines,July 01 2004,51942,POINT (-93.7802969 41.5527354),7/1/04,Des Moines-West Des Moines,Des Moines-West Des Moines
1902305,Ankeny,July 01 2013,50785,POINT (-93.603264 41.727907),7/1/13,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,April 01 2000,50731,POINT (-93.627573 42.0261266),4/1/00,Ames,Ames
1901855,Ames,July 01 2001,50697,POINT (-93.627573 42.0261266),7/1/01,Ames,Ames
1983910,West Des Moines,July 01 2002,50295,POINT (-93.7802969 41.5527354),7/1/02,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 1999,48777,POINT (-93.627573 42.0261266),7/1/99,Ames,Ames
1902305,Ankeny,July 01 2012,48363,POINT (-93.603264 41.727907),7/1/12,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 1997,48238,POINT (-93.627573 42.0261266),7/1/97,Ames,Ames
1901855,Ames,July 01 1998,48231,POINT (-93.627573 42.0261266),7/1/98,Ames,Ames
1983910,West Des Moines,July 01 2001,47886,POINT (-93.7802969 41.5527354),7/1/01,Des Moines-West Des Moines,Des Moines-West Des Moines
1901855,Ames,July 01 1996,47749,POINT (-93.627573 42.0261266),7/1/96,Ames,Ames
1901855,Ames,July 01 1993,47742,POINT (-93.627573 42.0261266),7/1/93,Ames,Ames
1901855,Ames,July 01 1994,47495,POINT (-93.627573 42.0261266),7/1/94,Ames,Ames
1901855,Ames,July 01 1995,47453,POINT (-93.627573 42.0261266),7/1/95,,Ames
1901855,Ames,July 01 1992,47261,POINT (-93.627573 42.0261266),7/1/92,,Ames
1901855,Ames,April 01 1990,47198,POINT (-93.627573 42.0261266),4/1/90,,Ames
1901855,Ames,July 01 1991,47064,POINT (-93.627573 42.0261266),7/1/91,,Ames
1902305,Ankeny,July 01 2011,47043,POINT (-93.603264 41.727907),7/1/11,,Des Moines-West Des Moines
1983910,West Des Moines,April 01 2000,46403,POINT (-93.7802969 41.5527354),4/1/00,,Des Moines-West Des Moines
1979950,Urbandale,NA,46320.68572,NA,7/1/20,,Des Moines-West Des Moines
1902305,Ankeny,April 01 2010,45582,POINT (-93.603264 41.727907),4/1/10,,Des Moines-West Des Moines
1983910,West Des Moines,July 01 1999,44636,POINT (-93.7802969 41.5527354),7/1/99,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2019,44379,POINT (-93.7813726 41.6390015),7/1/19,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2018,43929,POINT (-93.7813726 41.6390015),7/1/18,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2017,43561,POINT (-93.7813726 41.6390015),7/1/17,,Des Moines-West Des Moines
1983910,West Des Moines,July 01 1998,43181,POINT (-93.7802969 41.5527354),7/1/98,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2016,43019,POINT (-93.7813726 41.6390015),7/1/16,,Des Moines-West Des Moines
1902305,Ankeny,July 01 2009,42648,POINT (-93.603264 41.727907),7/1/09,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2015,42319,POINT (-93.7813726 41.6390015),7/1/15,,Des Moines-West Des Moines
1983910,West Des Moines,July 01 1997,42214,POINT (-93.7802969 41.5527354),7/1/97,,Des Moines-West Des Moines
1911755,Cedar Falls,NA,41769.85357,NA,7/1/20,,Waterloo-Cedar Falls
1902305,Ankeny,July 01 2008,41752,POINT (-93.603264 41.727907),7/1/08,,Des Moines-West Des Moines
1949485,Marion,NA,41717.35851,NA,7/1/20,,Cedar Rapids
1979950,Urbandale,July 01 2014,41528,POINT (-93.7813726 41.6390015),7/1/14,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2016,41413,POINT (-92.4532603 42.5196928),7/1/16,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 2015,41378,POINT (-92.4532603 42.5196928),7/1/15,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 2017,41043,POINT (-92.4532603 42.5196928),7/1/17,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 2014,41030,POINT (-92.4532603 42.5196928),7/1/14,,Waterloo-Cedar Falls
1983910,West Des Moines,July 01 1996,40996,POINT (-93.7802969 41.5527354),7/1/96,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2013,40666,POINT (-93.7813726 41.6390015),7/1/13,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2013,40640,POINT (-92.4532603 42.5196928),7/1/13,,Waterloo-Cedar Falls
1902305,Ankeny,July 01 2007,40578,POINT (-93.603264 41.727907),7/1/07,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2018,40576,POINT (-92.4532603 42.5196928),7/1/18,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 2019,40536,POINT (-92.4532603 42.5196928),7/1/19,,Waterloo-Cedar Falls
1949485,Marion,July 01 2019,40359,POINT (-91.585326 42.0443653),7/1/19,,Cedar Rapids
1979950,Urbandale,July 01 2012,40203,POINT (-93.7813726 41.6390015),7/1/12,,Des Moines-West Des Moines
1949485,Marion,July 01 2018,39970,POINT (-91.585326 42.0443653),7/1/18,,Cedar Rapids
1911755,Cedar Falls,July 01 2012,39867,POINT (-92.4532603 42.5196928),7/1/12,,Waterloo-Cedar Falls
1979950,Urbandale,July 01 2011,39755,POINT (-93.7813726 41.6390015),7/1/11,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2011,39604,POINT (-92.4532603 42.5196928),7/1/11,,Waterloo-Cedar Falls
1983910,West Des Moines,July 01 1995,39587,POINT (-93.7802969 41.5527354),7/1/95,,Des Moines-West Des Moines
1979950,Urbandale,April 01 2010,39463,POINT (-93.7813726 41.6390015),4/1/10,,Des Moines-West Des Moines
1949485,Marion,July 01 2017,39441,POINT (-91.585326 42.0443653),7/1/17,,Cedar Rapids
1911755,Cedar Falls,April 01 2010,39260,POINT (-92.4532603 42.5196928),4/1/10,,Waterloo-Cedar Falls
1949485,Marion,July 01 2016,38837,POINT (-91.585326 42.0443653),7/1/16,,Cedar Rapids
1911755,Cedar Falls,July 01 2009,38714,POINT (-92.4532603 42.5196928),7/1/09,,Waterloo-Cedar Falls
1979950,Urbandale,July 01 2009,38677,POINT (-93.7813726 41.6390015),7/1/09,,Des Moines-West Des Moines
1902305,Ankeny,July 01 2006,38669,POINT (-93.603264 41.727907),7/1/06,,Des Moines-West Des Moines
1979950,Urbandale,July 01 2008,38451,POINT (-93.7813726 41.6390015),7/1/08,,Des Moines-West Des Moines
1983910,West Des Moines,July 01 1994,38225,POINT (-93.7802969 41.5527354),7/1/94,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2008,38215,POINT (-92.4532603 42.5196928),7/1/08,,Waterloo-Cedar Falls
1979950,Urbandale,July 01 2007,37997,POINT (-93.7813726 41.6390015),7/1/07,,Des Moines-West Des Moines
1949485,Marion,July 01 2015,37926,POINT (-91.585326 42.0443653),7/1/15,,Cedar Rapids
1911755,Cedar Falls,July 01 2007,37450,POINT (-92.4532603 42.5196928),7/1/07,,Waterloo-Cedar Falls
1949485,Marion,July 01 2014,37373,POINT (-91.585326 42.0443653),7/1/14,,Cedar Rapids
1979950,Urbandale,July 01 2006,37182,POINT (-93.7813726 41.6390015),7/1/06,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2006,37019,POINT (-92.4532603 42.5196928),7/1/06,,Waterloo-Cedar Falls
1983910,West Des Moines,July 01 1993,36843,POINT (-93.7802969 41.5527354),7/1/93,,Des Moines-West Des Moines
1949485,Marion,July 01 2013,36816,POINT (-91.585326 42.0443653),7/1/13,,Cedar Rapids
1906355,Bettendorf,July 01 2019,36543,POINT (-90.4764586 41.56564),7/1/19,,Davenport-Moline-Rock Island
1911755,Cedar Falls,July 01 2005,36477,POINT (-92.4532603 42.5196928),7/1/05,,Waterloo-Cedar Falls
1949485,Marion,July 01 2012,36363,POINT (-91.585326 42.0443653),7/1/12,,Cedar Rapids
1906355,Bettendorf,July 01 2018,36332,POINT (-90.4764586 41.56564),7/1/18,,Davenport-Moline-Rock Island
1911755,Cedar Falls,July 01 2001,36259,POINT (-92.4532603 42.5196928),7/1/01,,Waterloo-Cedar Falls
1906355,Bettendorf,NA,36242.09364,NA,7/1/20,,Davenport-Moline-Rock Island
1911755,Cedar Falls,July 01 2004,36234,POINT (-92.4532603 42.5196928),7/1/04,,Waterloo-Cedar Falls
1911755,Cedar Falls,April 01 2000,36145,POINT (-92.4532603 42.5196928),4/1/00,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 2002,36061,POINT (-92.4532603 42.5196928),7/1/02,,Waterloo-Cedar Falls
1902305,Ankeny,July 01 2005,36039,POINT (-93.603264 41.727907),7/1/05,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 2003,36039,POINT (-92.4532603 42.5196928),7/1/03,,Waterloo-Cedar Falls
1949485,Marion,July 01 2011,35824,POINT (-91.585326 42.0443653),7/1/11,,Cedar Rapids
1906355,Bettendorf,July 01 2017,35783,POINT (-90.4764586 41.56564),7/1/17,,Davenport-Moline-Rock Island
1979950,Urbandale,July 01 2005,35722,POINT (-93.7813726 41.6390015),7/1/05,,Des Moines-West Des Moines
1906355,Bettendorf,July 01 2016,35611,POINT (-90.4764586 41.56564),7/1/16,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2015,35387,POINT (-90.4764586 41.56564),7/1/15,,Davenport-Moline-Rock Island
1983910,West Des Moines,July 01 1992,35311,POINT (-93.7802969 41.5527354),7/1/92,,Des Moines-West Des Moines
1906355,Bettendorf,July 01 2014,35048,POINT (-90.4764586 41.56564),7/1/14,,Davenport-Moline-Rock Island
1949485,Marion,April 01 2010,34768,POINT (-91.585326 42.0443653),4/1/10,,Cedar Rapids
1911755,Cedar Falls,July 01 1998,34630,POINT (-92.4532603 42.5196928),7/1/98,,Waterloo-Cedar Falls
1906355,Bettendorf,July 01 2013,34625,POINT (-90.4764586 41.56564),7/1/13,,Davenport-Moline-Rock Island
1911755,Cedar Falls,July 01 1995,34567,POINT (-92.4532603 42.5196928),7/1/95,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 1996,34567,POINT (-92.4532603 42.5196928),7/1/96,,Waterloo-Cedar Falls
1902305,Ankeny,July 01 2004,34555,POINT (-93.603264 41.727907),7/1/04,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 1999,34542,POINT (-92.4532603 42.5196928),7/1/99,,Waterloo-Cedar Falls
1979950,Urbandale,July 01 2004,34528,POINT (-93.7813726 41.6390015),7/1/04,,Des Moines-West Des Moines
1911755,Cedar Falls,July 01 1997,34514,POINT (-92.4532603 42.5196928),7/1/97,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 1994,34475,POINT (-92.4532603 42.5196928),7/1/94,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 1993,34306,POINT (-92.4532603 42.5196928),7/1/93,,Waterloo-Cedar Falls
1911755,Cedar Falls,April 01 1990,34298,POINT (-92.4532603 42.5196928),4/1/90,,Waterloo-Cedar Falls
1911755,Cedar Falls,July 01 1991,34234,POINT (-92.4532603 42.5196928),7/1/91,,Waterloo-Cedar Falls
1983910,West Des Moines,July 01 1991,34141,POINT (-93.7802969 41.5527354),7/1/91,,Des Moines-West Des Moines
1906355,Bettendorf,July 01 2012,34104,POINT (-90.4764586 41.56564),7/1/12,,Davenport-Moline-Rock Island
1911755,Cedar Falls,July 01 1992,34045,POINT (-92.4532603 42.5196928),7/1/92,,Waterloo-Cedar Falls
1906355,Bettendorf,July 01 2011,33665,POINT (-90.4764586 41.56564),7/1/11,,Davenport-Moline-Rock Island
1949485,Marion,July 01 2009,33452,POINT (-91.585326 42.0443653),7/1/09,,Cedar Rapids
1906355,Bettendorf,April 01 2010,33217,POINT (-90.4764586 41.56564),4/1/10,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2009,33175,POINT (-90.4764586 41.56564),7/1/09,,Davenport-Moline-Rock Island
1979950,Urbandale,July 01 2003,32995,POINT (-93.7813726 41.6390015),7/1/03,,Des Moines-West Des Moines
1949485,Marion,July 01 2008,32942,POINT (-91.585326 42.0443653),7/1/08,,Cedar Rapids
1906355,Bettendorf,July 01 2008,32703,POINT (-90.4764586 41.56564),7/1/08,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2007,32412,POINT (-90.4764586 41.56564),7/1/07,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2006,32157,POINT (-90.4764586 41.56564),7/1/06,,Davenport-Moline-Rock Island
1949485,Marion,July 01 2007,32084,POINT (-91.585326 42.0443653),7/1/07,,Cedar Rapids
1979950,Urbandale,July 01 2002,31975,POINT (-93.7813726 41.6390015),7/1/02,,Des Moines-West Des Moines
1906355,Bettendorf,July 01 2005,31714,POINT (-90.4764586 41.56564),7/1/05,,Davenport-Moline-Rock Island
1983910,West Des Moines,April 01 1990,31702,POINT (-93.7802969 41.5527354),4/1/90,,Des Moines-West Des Moines
1906355,Bettendorf,July 01 1999,31552,POINT (-90.4764586 41.56564),7/1/99,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 1998,31517,POINT (-90.4764586 41.56564),7/1/98,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2004,31449,POINT (-90.4764586 41.56564),7/1/04,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2002,31399,POINT (-90.4764586 41.56564),7/1/02,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2003,31357,POINT (-90.4764586 41.56564),7/1/03,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 2001,31323,POINT (-90.4764586 41.56564),7/1/01,,Davenport-Moline-Rock Island
1949485,Marion,July 01 2006,31298,POINT (-91.585326 42.0443653),7/1/06,,Cedar Rapids
1906355,Bettendorf,April 01 2000,31275,POINT (-90.4764586 41.56564),4/1/00,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 1997,31211,POINT (-90.4764586 41.56564),7/1/97,,Davenport-Moline-Rock Island
1906355,Bettendorf,July 01 1996,30863,POINT (-90.4764586 41.56564),7/1/96,,Davenport-Moline-Rock Island
1902305,Ankeny,July 01 2003,30740,POINT (-93.603264 41.727907),7/1/03,,Des Moines-West Des Moines
1906355,Bettendorf,July 01 1995,30519,POINT (-90.4764586 41.56564),7/1/95,,Davenport-Moline-Rock Island
