year,city_name,county,latitude,longitude,city_size,population,radius_mi,crop,ag_tot,crop_tot,crop_prop
2020,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5498.96421019803,5,cabbage,142180200,NA,NA
2020,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5498.96421019803,5,canola,142180200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,corn,130273200,83311200,0.6395114267554647
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,sorghum,130273200,900,6.9085583220493545e-6
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,soybeans,130273200,45646200,0.35038826097769915
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,sweet_corn,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,pop_or_orn_corn,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,barley,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,durum_wheat,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,spring_wheat,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,winter_wheat,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_winwht_soybeans,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,rye,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,oats,130273200,152100,0.001167546356426341
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,millet,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,alfalfa,130273200,1031400,0.007917207837068561
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,other_hay_non_alfalfa,130273200,130500,0.0010017409566971565
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dry_beans,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,potatoes,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,other_crops,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,peas,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,sod_grass_seed,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,switchgrass,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,fallow_idle_cropland,130273200,900,6.9085583220493545e-6
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,apples,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,christmas_trees,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,triticale,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_winwht_corn,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_oats_corn,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,pumpkins,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_winwht_sorghum,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_barley_corn,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_soybeans_oats,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,dbl_crop_corn_soybeans,130273200,0,0
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,cabbage,130273200,NA,NA
2020,Colo,Story County,42.01,-93.31,RURAL PLUS,885.580960219325,5,canola,130273200,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,corn,100671300,51084000,0.5074335982549147
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,sorghum,100671300,900,8.939985874822318e-6
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,soybeans,100671300,46780200,0.46468258580151445
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,sweet_corn,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,pop_or_orn_corn,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,barley,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,durum_wheat,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,spring_wheat,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,winter_wheat,100671300,900,8.939985874822318e-6
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_winwht_soybeans,100671300,2700,2.6819957624466953e-5
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,rye,100671300,4500,4.469992937411159e-5
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,oats,100671300,347400,0.003450834547681415
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,millet,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,alfalfa,100671300,2146500,0.021321866311451228
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,other_hay_non_alfalfa,100671300,288000,0.002860795479943142
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dry_beans,100671300,2700,2.6819957624466953e-5
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,potatoes,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,other_crops,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,peas,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,sod_grass_seed,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,switchgrass,100671300,6300,6.257990112375622e-5
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,fallow_idle_cropland,100671300,7200,7.151988699857854e-5
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,apples,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,christmas_trees,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,triticale,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_winwht_corn,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_oats_corn,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,pumpkins,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_winwht_sorghum,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_barley_corn,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_soybeans_oats,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,dbl_crop_corn_soybeans,100671300,0,0
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,cabbage,100671300,NA,NA
2020,Columbus Junction,Louisa County,41.27,-91.36,RURAL PLUS,1902.28730898031,5,canola,100671300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,corn,74868300,32795100,0.4380371933114549
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,sorghum,74868300,1800,2.404221813504514e-5
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,soybeans,74868300,37235700,0.49734934545061127
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,sweet_corn,74868300,2700,3.606332720256771e-5
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,pop_or_orn_corn,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,barley,74868300,900,1.202110906752257e-5
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,durum_wheat,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,spring_wheat,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,winter_wheat,74868300,6300,8.414776347265798e-5
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_winwht_soybeans,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,rye,74868300,29700,3.966965992282448e-4
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,oats,74868300,228600,0.0030533617031507326
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,millet,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,alfalfa,74868300,2659500,0.035522377294529194
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,other_hay_non_alfalfa,74868300,1908000,0.025484751223147847
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dry_beans,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,potatoes,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,other_crops,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,peas,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,sod_grass_seed,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,switchgrass,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,fallow_idle_cropland,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,apples,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,christmas_trees,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,triticale,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_winwht_corn,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_oats_corn,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,pumpkins,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_winwht_sorghum,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_barley_corn,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_soybeans_oats,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,dbl_crop_corn_soybeans,74868300,0,0
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,cabbage,74868300,NA,NA
2020,Corning,Adams County,40.99,-94.73,RURAL PLUS,1471.08455102387,5,canola,74868300,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,corn,87716700,43256700,0.4931409868360301
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,sorghum,87716700,1800,2.052060782040364e-5
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,soybeans,87716700,41614200,0.47441593219991174
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,sweet_corn,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,pop_or_orn_corn,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,barley,87716700,1800,2.052060782040364e-5
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,durum_wheat,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,spring_wheat,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,winter_wheat,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_winwht_soybeans,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,rye,87716700,10800,1.2312364692242185e-4
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,oats,87716700,110700,0.001262017380954824
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,millet,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,alfalfa,87716700,2327400,0.026533145911781908
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,other_hay_non_alfalfa,87716700,390600,0.00445297189702759
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dry_beans,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,potatoes,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,other_crops,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,peas,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,sod_grass_seed,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,switchgrass,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,fallow_idle_cropland,87716700,2700,3.078091173060546e-5
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,apples,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,christmas_trees,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,triticale,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_winwht_corn,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_oats_corn,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,pumpkins,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_winwht_sorghum,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_barley_corn,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_soybeans_oats,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,dbl_crop_corn_soybeans,87716700,0,0
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,cabbage,87716700,NA,NA
2020,Correctionville,Woodbury County,42.47,-95.78,RURAL PLUS,780.530600180916,5,canola,87716700,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,corn,164485800,96498900,0.5866700955340826
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,sorghum,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,soybeans,164485800,55217700,0.3356988870771824
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,sweet_corn,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,pop_or_orn_corn,164485800,4500,2.7357984701414954e-5
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,barley,164485800,19800,1.203751326862258e-4
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,durum_wheat,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,spring_wheat,164485800,14400,8.754555104452785e-5
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,winter_wheat,164485800,28800,1.750911020890557e-4
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_winwht_soybeans,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,rye,164485800,737100,0.004481237894091769
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,oats,164485800,1115100,0.006779308609010626
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,millet,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,alfalfa,164485800,9441900,0.05740252350050886
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,other_hay_non_alfalfa,164485800,1400400,0.008513804839080335
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dry_beans,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,potatoes,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,other_crops,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,peas,164485800,900,5.471596940282991e-6
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,sod_grass_seed,164485800,4500,2.7357984701414954e-5
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,switchgrass,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,fallow_idle_cropland,164485800,900,5.471596940282991e-6
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,apples,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,christmas_trees,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,triticale,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_winwht_corn,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_oats_corn,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,pumpkins,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_winwht_sorghum,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_barley_corn,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_soybeans_oats,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,dbl_crop_corn_soybeans,164485800,0,0
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,cabbage,164485800,NA,NA
2020,Denison,Crawford County,42.01,-95.34,MICROPOLITAN,8588.45316024,5,canola,164485800,900,5.471596940282991e-6
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,corn,89190000,43321500,0.4857214934409687
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,sorghum,89190000,4500,5.0454086781029264e-5
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,soybeans,89190000,41505300,0.4653582240161453
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,sweet_corn,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,pop_or_orn_corn,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,barley,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,durum_wheat,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,spring_wheat,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,winter_wheat,89190000,204300,0.0022906155398587287
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_winwht_soybeans,89190000,2700,3.0272452068617557e-5
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,rye,89190000,24300,2.7245206861755805e-4
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,oats,89190000,184500,0.0020686175580221997
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,millet,89190000,5400,6.0544904137235114e-5
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,alfalfa,89190000,3071700,0.03443995963673058
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,other_hay_non_alfalfa,89190000,859500,0.00963673057517659
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dry_beans,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,potatoes,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,other_crops,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,peas,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,sod_grass_seed,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,switchgrass,89190000,1800,2.0181634712411707e-5
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,fallow_idle_cropland,89190000,4500,5.0454086781029264e-5
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,apples,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,christmas_trees,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,triticale,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_winwht_corn,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_oats_corn,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,pumpkins,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_winwht_sorghum,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_barley_corn,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_soybeans_oats,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,dbl_crop_corn_soybeans,89190000,0,0
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,cabbage,89190000,NA,NA
2020,Donnellson,Lee County,40.64,-91.56,RURAL PLUS,854.929592463442,5,canola,89190000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,corn,116028000,72965700,0.6288628606887993
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,sorghum,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,soybeans,116028000,41202000,0.3551039404281725
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,sweet_corn,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,pop_or_orn_corn,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,barley,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,durum_wheat,116028000,NA,NA
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,spring_wheat,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,winter_wheat,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,dbl_crop_winwht_soybeans,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,rye,116028000,900,7.756748371082842e-6
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,oats,116028000,466200,0.004017995656220913
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,millet,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,alfalfa,116028000,1268100,0.010929258454855725
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,other_hay_non_alfalfa,116028000,125100,0.001078188023580515
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,dry_beans,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,potatoes,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,other_crops,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,peas,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,sod_grass_seed,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,switchgrass,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,fallow_idle_cropland,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,apples,116028000,NA,NA
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,christmas_trees,116028000,NA,NA
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,triticale,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,dbl_crop_winwht_corn,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,dbl_crop_oats_corn,116028000,0,0
2020,Dumont,Butler County,42.75,-92.97,RURAL,598.679755561788,5,pumpkins,116028000,NA,NA
